10,10223148.3869284
11.4176245430982,8853334.05261494
12.975715449665,7592227.04360118
14.7121711219457,6489505.01812935
16.6035907491136,5510792.48518736
18.6946428105997,4679684.15618107
21.0980551990077,3986933.36892016
23.8104540263263,3396733.01823449
26.8091366443815,2875040.3715172
30.1153474960257,2425529.33669791
33.8292936037703,2053000.55314044
38.001258523785,1732015.00724367
42.4896181634401,1456445.65652871
47.6187266300854,1224720.30643493
53.2430132721835,1029863.23057808
59.3932887307206,863181.723786959
66.2540027217748,721115.731185617
73.5642254459641,600465.075599334
81.6810312305259,501638.06775537
90.693415480638,419076.414677698
100.4662522948,347821.202758376
111.551328673109,288681.454863848
123.859491565608,240381.847354717
137.525691835073,199509.923106745
152.699770325612,166129.701350632
169.548100768384,137882.807320728
188.255413959483,114813.485188521
209.026823210897,95291.8444285755
232.630506715363,79348.46252033309
258.89956046476,66288.9667285481
289.478398720528,55742.1715538219
322.91699999439,46720.4016036657
359.381366380463,39030.9660588089
400.894689200981,32607.0893912087
448.244687928931,27329.6907712496
501.187233627272,22906.4296015793
560.3828665801919,19199.0652760729
628.029144183425,16144.4301081704
702.206178649683,13575.7975593963
785.144323158632,11415.8429959344
877.878359563342,9599.544390496931
981.565288645558,8072.22493669015
1102.61587867257,6787.90708994774
1235.71748521097,5707.92848602844
1381.66908529194,4799.77807148591
1548.45643029027,4036.11740965359
1735.37740840503,3393.95770010375
1949.3911491485,2872.69130503866
2189.79792751316,2431.48443888751
2459.85263934101,2051.32313851086
2763.21158735619,1730.59985550035
3096.77099693535,1455.2556601365
3454.48919304488,1219.72515570078
3862.50172926081,1025.66282494647
4338.84101989786,865.300987114585
4862.60158006535,730.011637440942
5449.58757834613,613.864356902019
6121.65269657475,516.1964951623301
6892.6121043497,438.346493064369
7778.7370486943,373.456456038621
8778.783595633409,317.133745290728
9953.591152834901,271.072113579226
11285.6155705983,231.70063688097
12795.8961596544,198.696200876746
14575.933009693,171.51092918271
16603.5907491137,148.045099500235
18957.3565240638,128.628194370456
21695.1989149886,112.1239168244
24828.4435313257,98.0573829488004
28480.358684358,85.755569579561
32745.4916287773,75.2426917565909
37737.0264957329,66.4517178299008
43489.4422989252,58.6878366450514
50235.4273360869,52.1710875385911
58027.8344866618,46.3779639965456
67341.5065775082,41.6344967087326
78332.0322308388,37.62139193714
91116.2756115489,34.1064368765904
106233.777917376,30.9198829846719
123571.748521097,28.1228469225127
144409.564939155,25.7466438062416
168761.247578815,23.6484084018986
197678.572378548,21.9352738139866
232630.506715362,20.5467933943097
273762.360803649,19.3724678367978
322166.818320557,18.385089301487
380012.58523785,17.5051763055165
448244.687928931,16.6673760710224
528728.016022802,15.9216447822808
623662.304218387,15.359195809186
735642.254459642,14.8651389846875
867728.453180591,14.3869744079907
1023531.02189903,13.9697913090023
1210119.56565619,13.6091285360818
1427399.21817259,13.2577771145546
1683691.91430674,12.9154966501488
1986002.53258591,12.6232580110856
2348048.5404985,12.4185733695683
2769645.86480464,12.1773280457753
3274549.16287773,11.9798741061109
3871495.75920948,11.8629418962183
4577265.04261883,11.7088057763554
5399123.1351259,11.5566723589971
6383377.15556547,11.4813485188521
7547059.5669689,11.4813485188521
8922879.96138797,11.4813485188521
