9.8655455304835,30737690.4672204
11.1186316411368,26335886.7032668
12.6444761803717,22995551.814549
14.4773738821545,20269793.0687265
16.650925189521,18093985.8593696
19.2808597800618,16408485.3316229
22.4778034979611,15308460.1091644
26.3827943181489,14647159.9664293
31.0361276124054,14237202.3476266
36.42792638988,13838718.9838741
42.756423663373,13366798.3769683
50.0712550636469,12749097.782102
58.6375185021964,12045419.1740115
68.51455996593199,11273396.8257552
79.8749035691893,10418572.5232033
92.9090469365446,9537884.407734759
107.583589854218,8649406.36161649
123.735583598543,7745350.86099737
142.312546636701,6935789.28447306
164.048243756814,6191285.36790273
187.828086011579,5457406.46925563
214.08677948581,4765211.61602869
243.466576743615,4134646.2294062
276.254291859311,3576223.53996597
312.046335485353,3083479.71621576
351.681338706284,2650255.05312496
396.35063748425,2277897.85990047
447.702597349079,1951690.54825145
502.296578035478,1661682.11388245
561.0107631722281,1410311.56895787
628.003382850763,1196967.04015743
704.583694775144,1019105.57660812
786.943518250671,864940.636161648
876.949774500116,729480.5193570229
979.457722328489,617178.7420297361
1091.48269069898,520521.120697841
1213.57939805588,437618.71888053
1349.33422942558,370248.366118689
1503.6636312228,313249.517671985
1671.86820277405,264190.871935159
1863.08726028492,223519.320489049
2080.86626796624,189109.05689485
2313.63855279837,159492.301865894
2572.44948192978,134513.887236113
2866.67205558286,113805.796737503
3208.99324328491,96589.8533855936
3592.1924223573,81978.24754541719
4030.2334006523,70017.3193335643
4552.39828261093,60179.9821786337
5142.21586277475,51888.1866013915
5834.71957735903,45021.9869271965
6635.4363644987,39187.7821362577
7563.0819220028,34217.3660133414
8639.884494839691,29971.7656905389
9914.63430089694,26502.5505312496
11428.9174285197,23732.4440538226
13144.7906677377,21251.8753658712
15152.4224290511,19030.5813232825
17466.6840478431,17149.3070142384
20271.1462464099,15600.9370665324
23579.031634559,14282.1806021446
27426.7042457944,13157.6424993211
31902.2476174879,12198.3578564056
37275.9372031494,11380.5796737503
43456.6301094716,10651.1686240126
50776.5670445482,10063.2839250338
59597.8038797041,9598.24388391876
69951.5235870014,9241.733156594821
82289.4037131957,8898.464424393551
96367.59507293619,8487.252508620561
112599.979331493,7968.37681218046
131566.584554244,7410.76452158856
153381.533201457,6892.17290910311
178410.632509487,6389.6850486553
207056.360188807,5868.04114981359
240301.464613425,5355.0943047721
278884.424717509,4871.59563734744
322932.89571714,4417.79418743275
373938.61360989,4006.26548987169
433000.442515975,3633.0717309092
499133.51857868,3253.33486283374
574070.611499547,2885.85145463979
658770.4013068411,2551.81575860291
754263.384751436,2249.33838481192
861652.510199641,1970.24642405357
977691.505822851,1714.93070142384
1109357.5069336,1487.99934392931
1264447.61803717,1295.17593710579
1437971.71303394,1123.78940040338
1627946.81218865,968.950006261369
1843020.13683118,838.084234824542
2095943.54523689,729.480519357023
2383576.42275863,634.950290208954
2692397.22237477,545.7406469255631
3020714.9110118,464.647160702449
3396723.22476522,398.107170553497
3854160.93514857,344.339069359056
4402901.57473117,301.61438787848
5029769.80021281,264.190871935159
5745889.11737766,232.141841196827
6608544.5205412,205.920047688267
7617881.54315775,183.237221862347
8781376.75023653,164.084853316228
10168353.5221069,148.331325186268
11827645.3859436,136.221787673648
